inter,vdw,multipole,polar
-12822.0513,5952.9309,-13337.6827,-5439.0425
-12728.5092,5800.0003,-13178.4516,-5351.1213
-12814.8575,6094.6762,-13410.8499,-5500.2584
-12740.7722,6121.5425,-13399.4317,-5464.1015
-12737.0571,6069.888,-13366.7091,-5441.4976
-12681.7932,5856.2685,-13182.7019,-5356.7494
-12695.7157,6040.1124,-13316.4755,-5420.8733
-12620.2035,5933.5781,-13168.9719,-5385.9868
-12544.7679,5932.8682,-13142.1072,-5337.1515
-12665.6184,5774.1182,-13098.188,-5342.8472
-12651.0306,5809.4145,-13123.4121,-5338.9095
-12502.6743,5758.4239,-12992.4517,-5270.2273
-12571.2242,5784.7172,-13068.3188,-5289.1428
-12611.1556,5746.4623,-13070.4546,-5288.8064
-12714.5322,5961.2326,-13267.0632,-5410.7103
-12640.9858,5982.6955,-13189.546,-5436.1902
-12620.1467,5708.4816,-13042.8732,-5287.5112
-12714.5793,5863.9985,-13157.3263,-5422.9231
-12660.036,5703.4769,-13048.5871,-5316.6019
-12714.4204,5975.2338,-13249.7712,-5441.4693
-12674.6347,6031.6972,-13252.7538,-5455.7732
-12718.6372,5899.0622,-13211.4055,-5408.1372
-12767.5484,5966.3178,-13293.5751,-5442.1496
-12767.7185,5922.0079,-13272.9759,-5418.8485
-12665.245,5863.5566,-13166.1972,-5364.3709
-12725.308,5805.3635,-13151.8876,-5380.4676
-12771.1019,5735.7565,-13168.0885,-5340.8482
-12752.1726,5888.7311,-13270.1934,-5372.5143
