r,elect_mean,elect_var,elect_seom,vdw_mean,vdw_var,vdw_seom
16.8381,-19.736949419455215,0.3967744299860577,0.0011270181834264594,-0.0006291520876883525,4.525275510656328e-09,1.2035983883064693e-07
16.90899,-19.663563930915632,0.411433765595123,0.0011416472486679274,-0.0006091610912592816,4.863788691984192e-09,1.2412787438717768e-07
16.97989,-19.59434481931569,0.4369196623729059,0.0011711687845899722,-0.000589677873039094,5.0556632067679124e-09,1.2598178610176716e-07
17.05079,-19.53064521134995,0.4769830727341067,0.001217939949402426,-0.000574084440463751,4.968046932759248e-09,1.2429888628296875e-07
17.12168,-19.468550604793823,0.5245079450197554,0.0012734892545006233,-0.0005605542088208376,4.537001263413853e-09,1.1844144559234864e-07
17.19258,-19.412976715673505,0.5860394533909786,0.0013399143639554608,-0.0005486641320764543,3.81862407110749e-09,1.0816009708622292e-07
17.26348,-19.36034729818947,0.6578960255561879,0.0014147749696664079,-0.0005380349694390106,3.0234997111476146e-09,9.590995825677653e-08
17.33438,-19.31620157295174,0.7453389477615147,0.00149893420405269,-0.0005281108602400124,2.5009579871908222e-09,8.682781254871665e-08
17.40527,-19.26442476048923,0.8317432774690964,0.0015755589380952717,-0.0005168078362552156,2.716746671001589e-09,9.004603118559952e-08
17.47617,-19.219419815115756,0.9054828576059718,0.00163715229589256,-0.0005008918607714463,3.514768530945643e-09,1.0199933252197889e-07
17.54707,-19.162900383476916,0.9579661250183603,0.001679728910546282,-0.00048385980413813423,3.993507754014768e-09,1.0845295435167052e-07
17.61796,-19.099177548197705,0.9853276697871489,0.0016956311498894788,-0.00046882694344665797,3.90562389345383e-09,1.067545161154358e-07
17.68886,-19.014404370019925,1.0704327907560305,0.0017604902513904998,-0.0004557485175576763,3.4196652718023065e-09,9.950518724606504e-08
17.75976,-18.899441429636735,1.309149774498653,0.0019414687149282666,-0.00044471192189313006,2.822212356824373e-09,9.01427023705053e-08
17.83066,-18.74287858486607,1.7726750958972664,0.0022495472671425886,-0.0004362470346760913,2.3592784617790148e-09,8.206730137488173e-08
17.90155,-18.540859074936808,2.4764106315389074,0.002649081660880029,-0.00042983870053615354,2.094604780718531e-09,7.704333277279338e-08
17.97245,-18.289054228565632,3.4304505986308906,0.0031085141229157446,-0.0004240801771197755,1.8340268717981875e-09,7.187537231903849e-08
18.04335,-18.001876319364474,4.54145233416238,0.0035629421660307325,-0.0004180820018560552,1.6026162242990887e-09,6.693082223544368e-08
18.11425,-17.66676716878504,5.886057099501213,0.00404162484199584,-0.00040981073430648837,1.692120730987631e-09,6.852663968749871e-08
18.18514,-17.28848304058515,7.4242485405089695,0.00452850207202388,-0.0003963638272072126,2.1933478684968506e-09,7.783628115501842e-08
18.25604,-16.88461757144698,9.106316288790396,0.00499685715165132,-0.0003806624971552819,2.5732782962816258e-09,8.399800035447667e-08
18.32694,-16.449601076517922,10.870056515972022,0.005438053912642317,-0.00036694135058518824,2.5854396858099383e-09,8.386771548627798e-08
18.39783,-15.997903572016641,12.670295238999426,0.005848182915600411,-0.0003562755254910747,2.5132074128032453e-09,8.236481861411518e-08
18.46873,-15.532527745050546,14.464402666584784,0.006222016024689267,-0.00034766438185677165,2.4952474475324653e-09,8.172175479927525e-08
18.53963,-15.094444658329664,16.213615827437625,0.006562547275768861,-0.00034016452663397753,2.4032698472916097e-09,7.989760747508329e-08
18.61053,-14.669676708042418,17.87526003345752,0.006884785787356308,-0.0003332226680066718,2.2185270141114656e-09,7.670021983947411e-08
