r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
8.49067,-39.70195934144967,5.564239833517832,0.006943694544397406,-0.03629625926086387,0.001327386175306959,0.00010724729135318455,-39.18458549802869,4.807413184714527,0.006454214763801572,-0.45271794636280926,0.3786192763576722,0.0018112944144955015
8.56172,-39.328903187240755,5.431849659866469,0.0068228875927705945,-0.03427422525796163,0.0011461044343431632,9.910748196917197e-05,-38.83089345668643,4.683621470245633,0.006335563378679794,-0.44510812793527815,0.36337764445336374,0.001764710413161556
8.63277,-38.97565681032066,5.237496707479292,0.006671669758689345,-0.031902261466681354,0.0009017540022455207,8.754204725265239e-05,-38.497323965087915,4.502569629516653,0.006185899762611019,-0.4306404497437684,0.3411562794764419,0.0017027439437386866
8.70382,-38.63940260665714,5.117548076298524,0.006581085941662891,-0.030030717930923538,0.0007744640016435697,8.095938762553865e-05,-38.177831306121405,4.39570246527824,0.006099310472801242,-0.4198218324461107,0.3300161063285407,0.0016712220789696875
8.77487,-38.28235144058833,4.954018968040396,0.006448966724457755,-0.0284503139743783,0.000665200440770497,7.472872416752643e-05,-37.83820040128276,4.257457157074959,0.005978420338088652,-0.4135809197602378,0.3209713839349069,0.0016415135081018692
8.84593,-37.956371826759934,4.798560714088415,0.006332875649668935,-0.02671835034141526,0.0005589206847585991,6.834717280823432e-05,-37.52793946877951,4.119477654021232,0.005867681593737596,-0.40135832476660904,0.30786687865530915,0.0016040834116819184
8.91698,-37.63472182060132,4.660783902285753,0.006226070438958467,-0.0251719083461554,0.00047165113692994293,6.263181380538654e-05,-37.22191713228261,3.9964780113787257,0.005765317909771292,-0.39020152867301533,0.29478599021474416,0.0015658060472140047
8.98803,-37.31570948166463,4.515626370723655,0.006080345597758916,-0.02389289919028004,0.00041862363117292075,5.8543830475353984e-05,-36.916713445935436,3.8745125212766434,0.005632196504229032,-0.38264145536715766,0.2884463809251202,0.0015367450096419285
9.05908,-37.00351322523661,4.409823715322652,0.005977766643990216,-0.02235426795669644,0.0003490130014671831,5.318009953063538e-05,-36.62013359101517,3.777229173821871,0.005532418318620372,-0.3688905208738493,0.2751785413523655,0.0014932606647024753
9.13013,-36.70110280278607,4.264422996531741,0.005826290045456458,-0.02124079442786065,0.00031931720496652786,5.041654983481112e-05,-36.330350064875624,3.6550086806739452,0.005393940717423226,-0.36034129432835826,0.2694115960899293,0.0014644350170368828
9.20118,-36.397885244186604,4.152298876105845,0.005736663385574136,-0.01997530315278896,0.0002706838292832375,4.6317618377692636e-05,-36.04090305847481,3.553945250442859,0.00530726081668729,-0.35030704741071855,0.2579798260900019,0.001429907477114497
9.27224,-36.11931765658241,4.025846669338512,0.0056113590486955274,-0.01876889156551115,0.00023125908888440433,4.2529360113809146e-05,-35.77407917813791,3.4463430044263177,0.005191808833240264,-0.3368782028219246,0.24827038336007606,0.001393483724879317
9.34329,-35.844695157574044,3.936767203513155,0.005489550286399518,-0.017758426785673232,0.00020767911047392686,3.987156736070942e-05,-35.509970267229036,3.36937922681608,0.005078574734137619,-0.3270406829611825,0.24236022256675976,0.0013620641806032807
